Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Bases;Average Length;Status)	Barcode	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Serovar	Subspecies	Disease	Antigenic Formulas	Lab Contact	Phage Type	Comment	Bio Project ID	Project ID	Sample ID	Secondary Sample ID	Date Entered	Release Date	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Version	Assembly Barcode
SAL_FA8669AA	CVM N31409	SRR3665144;ILLUMINA;Paired;;SRX1843652;285763782;213	SAL_FA8669AA	Poultry	Avian	chicken breast	2011				North America	United States	Pennsylvania						Typhimurium	I			Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN02699236	SRS1502548	2016-06-30	2016-06-21	Assembled	55	179062	5104852	Salmonella enterica;95.23%	124	9940	3.41	SAL_MA1918AA_AS
SAL_FA8677AA	CVM N31401	SRR3665136;ILLUMINA;Paired;;SRX1843644;452899882;251	SAL_FA8677AA	Poultry	Avian	Chicken Breast	2011				North America	United States	Maryland						Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201612	SRS1502539	2016-06-30	2016-06-21	Assembled	91	228198	4964184	Salmonella enterica;98.7%	85	1981	3.41	SAL_MA1910AA_AS
SAL_FA8678AA	CVM N31400	SRR3665135;ILLUMINA;Paired;;SRX1843643;413578984;239	SAL_FA8678AA	Poultry	Avian	Chicken Breast	2011				North America	United States	Maryland						Typhimurium				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201611	SRS1502540	2016-06-30	2016-06-21	Assembled	85	376618	4851207	Salmonella enterica;96.78%	69	1308	3.41	SAL_MA1908AA_AS
SAL_FA8686AA	CVM N31392	SRR3665127;ILLUMINA;Paired;;SRX1843635;252210240;180	SAL_FA8686AA	Poultry	Avian	chicken breast	2011				North America	United States	Connecticut						Typhimurium Var. 5-	I			Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN02699231	SRS1502532	2016-06-30	2016-06-21	Assembled	50	151402	5038981	Salmonella enterica;96.88%	107	6800	3.41	SAL_MA1897AA_AS
SAL_FA8687AA	CVM N31391	SRR3665126;ILLUMINA;Paired;;SRX1843634;377064766;247	SAL_FA8687AA	Poultry	Avian	Chicken Breast	2011				North America	United States	Connecticut						Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201606	SRS1502531	2016-06-30	2016-06-21	Assembled	74	259029	5035293	Salmonella enterica;95.06%	87	3383	3.41	SAL_MA1896AA_AS
SAL_FA8701AA	CVM N30703	SRR3665112;ILLUMINA;Paired;;SRX1843620;362700438;271	SAL_FA8701AA	Poultry	Avian	Chicken Breast	2011				North America	United States	Pennsylvania						Typhimurium var. O5 - (Copenhagen)				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201595	SRS1502515	2016-06-30	2016-06-21	Assembled	71	218274	5077499	Salmonella enterica;95.19%	96	5121	3.51	SAL_MA2320AA_AS
SAL_FA8709AA	CVM N30695	SRR3665104;ILLUMINA;Paired;;SRX1843612;326939898;267	SAL_FA8709AA	Poultry	Avian	Chicken Breast	2011				North America	United States	New York		New York				Typhimurium				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201589	SRS1502507	2016-06-30	2016-06-21	Assembled	65	252702	4971144	Salmonella enterica;96.61%	71	2400	3.51	SAL_MA2312AA_AS
SAL_FA8710AA	CVM N30694	SRR3665103;ILLUMINA;Paired;;SRX1843611;319717568;268	SAL_FA8710AA	Poultry	Avian	Chicken Breast	2011				North America	United States	New York		New York				Typhimurium var. O5 - (Copenhagen)				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201588	SRS1502508	2016-06-30	2016-06-21	Assembled	64	238838	4960303	Salmonella enterica;95.83%	85	3413	3.51	SAL_MA2311AA_AS
SAL_FA8711AA	CVM N30693	SRR3665102;ILLUMINA;Paired;;SRX1843610;272979110;191	SAL_FA8711AA	Poultry	Avian	chicken breast	2011				North America	United States	New York		New York				Typhimurium var. O5 - (Copenhagen)	I			Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN02699225	SRS1502506	2016-06-30	2016-06-21	Assembled	54	129321	5033564	Salmonella enterica;97.67%	203	12314	3.51	SAL_MA2310AA_AS
SAL_FA8712AA	CVM N30692	SRR3665101;ILLUMINA;Paired;;SRX1843609;340319354;251	SAL_FA8712AA	Poultry	Avian	Chicken Breast	2011				North America	United States	New York		New York				Typhimurium var. O5 - (Copenhagen)				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201587	SRS1502505	2016-06-30	2016-06-21	Assembled	67	298610	5014262	Salmonella enterica;97.37%	89	2955	3.51	SAL_MA2309AA_AS
SAL_FA8714AA	CVM N30690	SRR3665099;ILLUMINA;Paired;;SRX1843607;316986672;267	SAL_FA8714AA	Poultry	Avian	Chicken Breast	2011				North America	United States	New York		New York				Typhimurium				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201585	SRS1502503	2016-06-30	2016-06-21	Assembled	62	276882	5037418	Salmonella enterica;96.15%	86	4240	3.41	SAL_MA1865AA_AS
SAL_FA8715AA	CVM N30689	SRR3665098;ILLUMINA;Paired;;SRX1843606;344423898;259	SAL_FA8715AA	Poultry	Avian	Chicken Breast	2011				North America	United States	New York		New York				Typhimurium var. O5 - (Copenhagen)				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201584	SRS1502502	2016-06-30	2016-06-21	Assembled	68	292317	5009613	Salmonella enterica;98.59%	79	2557	3.41	SAL_MA1864AA_AS
SAL_FA8716AA	CVM N30688	SRR3665097;ILLUMINA;Paired;;SRX1843605;401029194;267	SAL_FA8716AA	Poultry	Avian	Chicken Breast	2011				North America	United States	New York		New York				Typhimurium var. O5 - (Copenhagen)				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201583	SRS1502501	2016-06-30	2016-06-21	Assembled	79	229663	5029095	Salmonella enterica;98.72%	83	3492	3.41	SAL_MA1863AA_AS
SAL_FA8717AA	CVM N30687	SRR3665096;ILLUMINA;Paired;;SRX1843604;251895880;268	SAL_FA8717AA	Poultry	Avian	Chicken Breast	2011				North America	United States	New York		New York				Typhimurium var. O5 - (Copenhagen)				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201582	SRS1502499	2016-06-30	2016-06-21	Assembled	50	229662	5028520	Salmonella enterica;98.7%	81	4913	3.41	SAL_MA1862AA_AS
SAL_FA8740AA	CVM N30664	SRR3665073;ILLUMINA;Paired;;SRX1843581;387719280;260	SAL_FA8740AA	Poultry	Avian	Chicken Breast	2011				North America	United States	Minnesota						Typhimurium var. O5 - (Copenhagen)				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201566	SRS1502477	2016-06-30	2016-06-21	Assembled	80	219454	4844128	Salmonella enterica;100.0%	68	2098	3.41	SAL_MA1839AA_AS
SAL_FA8749AA	CVM N30655	SRR3665064;ILLUMINA;Paired;;SRX1843572;336077560;182	SAL_FA8749AA	Poultry	Avian	chicken breast	2011				North America	United States	Maryland						Typhimurium var. O5 - (Copenhagen)	I			Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN02699216	SRS1502466	2016-06-30	2016-06-21	Assembled	66	276741	5028258	Salmonella enterica;92.1%	90	3859	3.41	SAL_MA1830AA_AS
SAL_FA8767AA	CVM N30637	SRR3665046;ILLUMINA;Paired;;SRX1843554;271749048;276	SAL_FA8767AA	Poultry	Avian	Chicken Breast	2011				North America	United States	Connecticut						Typhimurium var. O5 - (Copenhagen)				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201544	SRS1502450	2016-06-30	2016-06-21	Assembled	53	282891	5035665	Salmonella enterica;86.3%	88	5930	3.41	SAL_MA1812AA_AS
SAL_FA8806AA	CVM N29346	SRR3665007;ILLUMINA;Paired;;SRX1843515;232674240;255	SAL_FA8806AA	Poultry	Avian	Chicken Breast	2011				North America	United States	New York		New York				Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201520	SRS1502412	2016-06-30	2016-06-21	Assembled	45	282892	5086099	Salmonella enterica;98.79%	172	16144	3.41	SAL_MA1771AA_AS
SAL_FA8807AA	CVM N29345	SRR3665006;ILLUMINA;Paired;;SRX1843514;415301012;266	SAL_FA8807AA	Poultry	Avian	Chicken Breast	2011				North America	United States	New York		New York				Typhimurium				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201519	SRS1502409	2016-06-30	2016-06-21	Assembled	83	142589	4970566	Salmonella enterica;98.69%	82	5884	3.41	SAL_MA1770AA_AS
SAL_FA8808AA	CVM N29344	SRR3665005;ILLUMINA;Paired;;SRX1843513;406867312;263	SAL_FA8808AA	Poultry	Avian	Chicken Breast	2011				North America	United States	New York		New York				Typhimurium				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201518	SRS1502410	2016-06-30	2016-06-21	Assembled	82	139350	4954773	Salmonella enterica;100.0%	97	5624	3.41	SAL_MA1769AA_AS
SAL_FA8809AA	CVM N29343	SRR3665004;ILLUMINA;Paired;;SRX1843512;338172670;187	SAL_FA8809AA	Poultry	Avian	chicken breast	2011				North America	United States	New York		New York				Typhimurium Var. 5-	I			Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN02699197	SRS1502408	2016-06-30	2016-06-21	Assembled	67	278991	5026277	Salmonella enterica;98.7%	81	2313	3.41	SAL_MA1768AA_AS
SAL_FA8810AA	CVM N29342	SRR3665003;ILLUMINA;Paired;;SRX1843511;353852400;264	SAL_FA8810AA	Poultry	Avian	Chicken Breast	2011				North America	United States	New York		New York				Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201517	SRS1502407	2016-06-30	2016-06-21	Assembled	69	129632	5085204	Salmonella enterica;98.3%	131	8952	3.41	SAL_MA1767AA_AS
SAL_FA8819AA	CVM N29333	SRR3664994;ILLUMINA;Paired;;SRX1843502;233411584;256	SAL_FA8819AA	Poultry	Avian	Chicken Breast	2011				North America	United States	Connecticut						Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201510	SRS1502399	2016-06-30	2016-06-21	Assembled	46	292299	4969694	Salmonella enterica;97.02%	72	3211	3.41	SAL_MA1756AA_AS
SAL_FA8820AA	CVM N29332	SRR3664993;ILLUMINA;Paired;;SRX1843501;497655450;255	SAL_FA8820AA	Poultry	Avian	Chicken Breast	2011				North America	United States	Connecticut						Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201509	SRS1502397	2016-06-30	2016-06-21	Assembled	98	292119	5046945	Salmonella enterica;97.29%	83	2056	3.41	SAL_MA1755AA_AS
SAL_FA8821AA	CVM N29331	SRR3664992;ILLUMINA;Paired;;SRX1843500;304036864;256	SAL_FA8821AA	Poultry	Avian	Chicken Breast	2011				North America	United States	Tennessee						Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201508	SRS1502396	2016-06-30	2016-06-21	Assembled	59	377018	5080982	Salmonella enterica;95.72%	78	2640	3.41	SAL_MA1754AA_AS
SAL_FA8822AA	CVM N29330	SRR3664991;ILLUMINA;Paired;;SRX1843499;163896858;269	SAL_FA8822AA	Poultry	Avian	Chicken Breast	2011				North America	United States	Tennessee						Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201507	SRS1502395	2016-06-30	2016-06-21	Assembled	33	184137	4854005	Salmonella enterica;100.0%	86	9943	3.41	SAL_MA1753AA_AS
SAL_FA8828AA	CVM N29324	SRR3664985;ILLUMINA;Paired;;SRX1843493;129703380;274	SAL_FA8828AA	Poultry	Avian	Chicken Breast	2011				North America	United States	New York		New York				Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201501	SRS1502389	2016-06-30	2016-06-21	Assembled	26	229662	4933156	Salmonella enterica;98.89%	91	14844	3.41	SAL_MA1747AA_AS
SAL_FA8829AA	CVM N29323	SRR3664984;ILLUMINA;Paired;;SRX1843492;331015560;218	SAL_FA8829AA	Poultry	Avian	chicken breast	2011				North America	United States	New York		New York				Typhimurium	I			Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN02699194	SRS1502387	2016-06-30	2016-06-21	Assembled	67	221557	4923463	Salmonella enterica;100.0%	78	4049	3.41	SAL_MA1746AA_AS
SAL_FA8832AA	CVM N29320	SRR3664981;ILLUMINA;Paired;;SRX1843489;119450838;271	SAL_FA8832AA	Poultry	Avian	Chicken Breast	2011				North America	United States	New York		New York				Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201499	SRS1502385	2016-06-30	2016-06-21	Assembled	23	122464	5015913	Salmonella enterica;98.22%	123	24685	3.41	SAL_MA1743AA_AS
SAL_FA8833AA	CVM N29319	SRR3664980;ILLUMINA;Paired;;SRX1843488;486804024;196	SAL_FA8833AA	Poultry	Avian	Chicken Breast	2011				North America	United States	New York		New York				Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201498	SRS1502384	2016-06-30	2016-06-21	Assembled	95	298794	5085362	Salmonella enterica;97.29%	88	1687	3.41	SAL_MA1742AA_AS
SAL_FA8836AA	CVM N29316	SRR3664977;ILLUMINA;Paired;;SRX1843485;428602190;211	SAL_FA8836AA	Poultry	Avian	Chicken Breast	2011				North America	United States	Maryland						Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201496	SRS1502381	2016-06-30	2016-06-21	Assembled	83	376818	5123668	Salmonella enterica;97.02%	80	2248	3.41	SAL_MA1739AA_AS
SAL_FA8838AA	CVM N29314	SRR3664975;ILLUMINA;Paired;;SRX1843483;363243272;196	SAL_FA8838AA	Poultry	Avian	Chicken Breast	2011				North America	United States	Maryland						Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201495	SRS1502378	2016-06-30	2016-06-21	Assembled	73	292103	4933630	Salmonella enterica;98.51%	74	1595	3.41	SAL_MA1737AA_AS
SAL_FA8853AA	CVM N43446	SRR3664960;ILLUMINA;Paired;;SRX1843468;595000560;220	SAL_FA8853AA	Poultry	Avian	Chicken Breast	2012				North America	United States	Pennsylvania						Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05202018	SRS1502364	2016-06-30	2016-06-21	Assembled	119	283856	4996666	Salmonella enterica;94.52%	75	1549	3.41	SAL_MA1722AA_AS
SAL_FA8855AA	CVM N43240	SRR3664958;ILLUMINA;Paired;;SRX1843466;417712920;246	SAL_FA8855AA	Poultry	Avian	Chicken Breast	2012				North America	United States	Tennessee						Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05202017	SRS1502362	2016-06-30	2016-06-21	Assembled	83	225728	5015216	Salmonella enterica;100.0%	82	3484	3.41	SAL_MA1720AA_AS
SAL_FA8857AA	CVM N42527	SRR3664956;ILLUMINA;Paired;;SRX1843464;491301728;274	SAL_FA8857AA	Poultry	Avian	Chicken Breast	2012				North America	United States	Maryland						Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05202016	SRS1502360	2016-06-30	2016-06-21	Assembled	98	214935	5000572	Salmonella enterica;100.0%	75	3337	3.41	SAL_MA1718AA_AS
SAL_FA8859AA	CVM N42523	SRR3664954;ILLUMINA;Paired;;SRX1843462;320574316;277	SAL_FA8859AA	Poultry	Avian	Chicken Breast	2012				North America	United States	Maryland						Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05202014	SRS1502358	2016-06-30	2016-06-21	Assembled	63	292134	5018046	Salmonella enterica;94.67%	79	6084	3.41	SAL_MA1716AA_AS
SAL_FA8864AA	CVM N42518	SRR3664949;ILLUMINA;Paired;;SRX1843457;351836990;233	SAL_FA8864AA	Poultry	Avian	chicken breast	2012				North America	United States	Maryland						Typhimurium Var. 5-	I			Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN02699363	SRS1502353	2016-06-30	2016-06-21	Assembled	67	131007	5187604	Salmonella enterica;88.12%	114	9313	3.41	SAL_MA1711AA_AS
SAL_FA8871AA	CVM N42510	SRR3664942;ILLUMINA;Paired;;SRX1843450;550128920;242	SAL_FA8871AA	Poultry	Avian	Chicken Breast	2012				North America	United States	Pennsylvania						Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05202005	SRS1502346	2016-06-30	2016-06-21	Assembled	108	214717	5085338	Salmonella enterica;96.39%	88	1835	3.41	SAL_MA1704AA_AS
SAL_FA8878AA	CVM N42503	SRR3664935;ILLUMINA;Paired;;SRX1843443;300678356;253	SAL_FA8878AA	Poultry	Avian	Chicken Breast	2012				North America	United States	New York		New York				Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05202000	SRS1502339	2016-06-30	2016-06-21	Assembled	59	95544	5030215	Salmonella enterica;98.31%	122	16589	3.41	SAL_MA1697AA_AS
SAL_FA8905AA	CVM N42476	SRR3664908;ILLUMINA;Paired;;SRX1843416;375413220;258	SAL_FA8905AA	Poultry	Avian	Chicken Breast	2012				North America	United States	Minnesota						Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201981	SRS1502312	2016-06-30	2016-06-21	Assembled	76	151048	4877093	Salmonella enterica;100.0%	102	7526	3.41	SAL_MA1670AA_AS
SAL_FA8916AA	CVM N42465	SRR3664897;ILLUMINA;Paired;;SRX1843405;410695912;253	SAL_FA8916AA	Poultry	Avian	Chicken Breast	2012				North America	United States	Connecticut						Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201975	SRS1502301	2016-06-30	2016-06-21	Assembled	83	99670	4890818	Salmonella enterica;100.0%	118	10487	3.41	SAL_MA1659AA_AS
SAL_FA8917AA	CVM N42464	SRR3664896;ILLUMINA;Paired;;SRX1843404;372010158;247	SAL_FA8917AA	Poultry	Avian	Chicken Breast	2012				North America	United States	Connecticut						Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201974	SRS1502300	2016-06-30	2016-06-21	Assembled	73	65988	5062528	Salmonella enterica;99.35%	164	15882	3.41	SAL_MA1658AA_AS
SAL_FA8918AA	CVM N42463	SRR3664895;ILLUMINA;Paired;;SRX1843403;423120390;245	SAL_FA8918AA	Poultry	Avian	Chicken Breast	2012				North America	United States	Connecticut						Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201973	SRS1502299	2016-06-30	2016-06-21	Assembled	84	97334	5034298	Salmonella enterica;99.1%	118	8323	3.41	SAL_MA1657AA_AS
SAL_FA8921AA	CVM N42460	SRR3664892;ILLUMINA;Paired;;SRX1843400;373954950;255	SAL_FA8921AA	Poultry	Avian	Chicken Breast	2012				North America	United States	Connecticut						Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201970	SRS1502296	2016-06-30	2016-06-21	Assembled	75	87292	4949532	Salmonella enterica;99.22%	131	15092	3.41	SAL_MA1654AA_AS
SAL_FA8931AA	CVM N42450	SRR3664882;ILLUMINA;Paired;;SRX1843390;267831208;236	SAL_FA8931AA	Poultry	Avian	chicken breast	2012				North America	United States	California						Typhimurium	I			Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN02699343	SRS1502286	2016-06-30	2016-06-21	Assembled	53	225812	5025995	Salmonella enterica;100.0%	78	10015	3.41	SAL_MA1644AA_AS
SAL_FA8938AA	CVM N42333	SRR3664875;ILLUMINA;Paired;;SRX1843383;322071912;261	SAL_FA8938AA	Poultry	Avian	Chicken Breast	2012				North America	United States	Georgia						Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201959	SRS1502280	2016-06-30	2016-06-21	Assembled	65	75561	4949941	Salmonella enterica;98.71%	162	23092	3.41	SAL_MA1637AA_AS
SAL_FA8958AA	CVM N41925	SRR3664855;ILLUMINA;Paired;;SRX1843363;290032600;260	SAL_FA8958AA	Poultry	Avian	Chicken Breast	2012				North America	United States	Tennessee						Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201944	SRS1502258	2016-06-30	2016-06-21	Assembled	59	63256	4914141	Salmonella enterica;100.0%	156	21267	3.41	SAL_MA1616AA_AS
SAL_FA8961AA	CVM N41922	SRR3664852;ILLUMINA;Paired;;SRX1843360;319390806;249	SAL_FA8961AA	Poultry	Avian	Chicken Breast	2012				North America	United States	Pennsylvania						Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201942	SRS1502256	2016-06-30	2016-06-21	Assembled	62	52510	5073748	Salmonella enterica;100.0%	191	21196	3.41	SAL_MA1613AA_AS
SAL_FA8962AA	CVM N41921	SRR3664851;ILLUMINA;Paired;;SRX1843359;293218348;262	SAL_FA8962AA	Poultry	Avian	Chicken Breast	2012				North America	United States	Pennsylvania						Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201941	SRS1502255	2016-06-30	2016-06-21	Assembled	59	65470	4916735	Salmonella enterica;99.28%	145	20863	3.41	SAL_MA1612AA_AS
SAL_FA8965AA	CVM N41918	SRR3664848;ILLUMINA;Paired;;SRX1843356;352658026;259	SAL_FA8965AA	Poultry	Avian	Chicken Breast	2012				North America	United States	Pennsylvania						Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201938	SRS1502252	2016-06-30	2016-06-21	Assembled	71	99595	4931892	Salmonella enterica;99.08%	114	15161	3.41	SAL_MA1609AA_AS
SAL_FA8976AA	CVM N41907	SRR3664837;ILLUMINA;Paired;;SRX1843345;430390496;272	SAL_FA8976AA	Poultry	Avian	Chicken Breast	2012				North America	United States	Connecticut						Typhimurium Var. 5-				Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN05201929	SRS1502240	2016-06-30	2016-06-21	Assembled	84	282685	5098987	Salmonella enterica;89.03%	93	6248	3.41	SAL_MA1598AA_AS
SAL_FA8977AA	CVM N41906	SRR3664836;ILLUMINA;Paired;;SRX1843344;454600080;228	SAL_FA8977AA	Poultry	Avian	chicken breast	2012				North America	United States	Connecticut						Typhimurium Var. 5-	I			Food and Drug Administration (US)			PRJNA292661	SRP063697	SAMN02699332	SRS1502241	2016-06-30	2016-06-21	Assembled	92	367693	4889800	Salmonella enterica;98.36%	64	3829	3.41	SAL_MA1597AA_AS
